2026-04-08T14:58:50.582Z | frame=camera_rgb_frame | ID: 1; Tvec: x = 0.007498 , y = -0.092006 , z = 0.294226 ; rvec: x = -0.377845 , y = 2.042471 , z = 1.994774 | buf=  2
2026-04-08T14:58:51.175Z | frame=camera_rgb_frame | ID: 1; Tvec: x = 0.082916 , y = -0.091818 , z = 0.266537 ; rvec: x = -0.130363 , y = 2.195150 , z = 2.116086 | buf=  3
2026-04-08T14:58:51.175Z | frame=camera_rgb_frame | ID: 1; Tvec: x = 0.082916 , y = -0.091818 , z = 0.266537 ; rvec: x = -0.130363 , y = 2.195150 , z = 2.116086 | buf=  3
2026-04-08T14:58:51.184Z | frame=camera_rgb_frame | ID: 1; Tvec: x = 0.082916 , y = -0.091818 , z = 0.266537 ; rvec: x = -0.130363 , y = 2.195150 , z = 2.116086 | buf=  4
2026-04-08T14:58:51.184Z | frame=camera_rgb_frame | ID: 1; Tvec: x = 0.082916 , y = -0.091818 , z = 0.266537 ; rvec: x = -0.130363 , y = 2.195150 , z = 2.116086 | buf=  4
2026-04-08T14:58:57.080Z | heartbeat: aruco_pose_streamer | buf=  5
2026-04-08T14:58:57.080Z | heartbeat: aruco_pose_streamer | buf=  5
2026-04-08T14:58:58.080Z | heartbeat: aruco_pose_streamer | buf=  6
2026-04-08T14:58:58.080Z | heartbeat: aruco_pose_streamer | buf=  6
2026-04-08T14:58:59.080Z | heartbeat: aruco_pose_streamer | buf=  7
2026-04-08T14:58:59.080Z | heartbeat: aruco_pose_streamer | buf=  7
2026-04-08T14:59:00.080Z | heartbeat: aruco_pose_streamer | buf=  8
2026-04-08T14:59:00.080Z | heartbeat: aruco_pose_streamer | buf=  8
2026-04-08T14:59:01.080Z | heartbeat: aruco_pose_streamer | buf=  9
2026-04-08T14:59:01.080Z | heartbeat: aruco_pose_streamer | buf=  9
2026-04-08T14:59:02.080Z | heartbeat: aruco_pose_streamer | buf= 10
2026-04-08T14:59:02.080Z | heartbeat: aruco_pose_streamer | buf= 10
2026-04-08T14:59:03.080Z | heartbeat: aruco_pose_streamer | buf= 11
2026-04-08T14:59:03.080Z | heartbeat: aruco_pose_streamer | buf= 11
2026-04-08T14:59:04.080Z | heartbeat: aruco_pose_streamer | buf= 12
2026-04-08T14:59:04.080Z | heartbeat: aruco_pose_streamer | buf= 12
2026-04-08T14:59:05.080Z | heartbeat: aruco_pose_streamer | buf= 13
2026-04-08T14:59:05.080Z | heartbeat: aruco_pose_streamer | buf= 13
2026-04-08T14:59:06.080Z | heartbeat: aruco_pose_streamer | buf= 14
2026-04-08T14:59:06.080Z | heartbeat: aruco_pose_streamer | buf= 14
2026-04-08T14:59:07.080Z | heartbeat: aruco_pose_streamer | buf= 15
2026-04-08T14:59:07.080Z | heartbeat: aruco_pose_streamer | buf= 15
